campaign_id,campaign_name,channel,user_id,test_group,converted
1,Summer Email Campaign,Email,220,control,0
1,Summer Email Campaign,Email,221,control,0
1,Summer Email Campaign,Email,222,control,0
1,Summer Email Campaign,Email,223,control,0
1,Summer Email Campaign,Email,224,control,0
1,Summer Email Campaign,Email,225,control,0
1,Summer Email Campaign,Email,226,control,0
1,Summer Email Campaign,Email,227,control,0
1,Summer Email Campaign,Email,228,control,0
1,Summer Email Campaign,Email,229,control,0
1,Summer Email Campaign,Email,230,control,0
1,Summer Email Campaign,Email,231,control,0
1,Summer Email Campaign,Email,232,control,0
1,Summer Email Campaign,Email,233,control,0
1,Summer Email Campaign,Email,234,control,0
1,Summer Email Campaign,Email,235,control,0
1,Summer Email Campaign,Email,236,control,0
1,Summer Email Campaign,Email,237,control,0
1,Summer Email Campaign,Email,238,control,0
1,Summer Email Campaign,Email,239,control,0
1,Summer Email Campaign,Email,240,control,0
1,Summer Email Campaign,Email,241,control,0
1,Summer Email Campaign,Email,242,control,0
1,Summer Email Campaign,Email,243,control,0
1,Summer Email Campaign,Email,244,control,0
1,Summer Email Campaign,Email,245,control,0
1,Summer Email Campaign,Email,246,control,0
1,Summer Email Campaign,Email,247,control,0
1,Summer Email Campaign,Email,248,control,0
1,Summer Email Campaign,Email,249,control,0
1,Summer Email Campaign,Email,250,control,0
1,Summer Email Campaign,Email,251,control,0
1,Summer Email Campaign,Email,252,control,0
1,Summer Email Campaign,Email,253,control,0
1,Summer Email Campaign,Email,254,control,0
1,Summer Email Campaign,Email,255,control,0
1,Summer Email Campaign,Email,256,control,0
1,Summer Email Campaign,Email,257,control,0
1,Summer Email Campaign,Email,258,control,0
1,Summer Email Campaign,Email,259,control,0
1,Summer Email Campaign,Email,260,control,0
1,Summer Email Campaign,Email,261,control,0
1,Summer Email Campaign,Email,262,control,0
1,Summer Email Campaign,Email,263,control,0
1,Summer Email Campaign,Email,264,control,0
1,Summer Email Campaign,Email,265,control,0
1,Summer Email Campaign,Email,266,control,0
1,Summer Email Campaign,Email,267,control,0
1,Summer Email Campaign,Email,268,control,0
1,Summer Email Campaign,Email,269,control,0
1,Summer Email Campaign,Email,270,control,0
1,Summer Email Campaign,Email,271,control,1
1,Summer Email Campaign,Email,272,control,0
1,Summer Email Campaign,Email,273,control,0
1,Summer Email Campaign,Email,274,control,0
1,Summer Email Campaign,Email,275,control,0
1,Summer Email Campaign,Email,276,control,0
1,Summer Email Campaign,Email,277,control,0
1,Summer Email Campaign,Email,278,control,0
1,Summer Email Campaign,Email,279,control,0
1,Summer Email Campaign,Email,280,control,0
1,Summer Email Campaign,Email,281,control,0
1,Summer Email Campaign,Email,282,control,0
1,Summer Email Campaign,Email,283,control,0
1,Summer Email Campaign,Email,284,control,0
1,Summer Email Campaign,Email,285,control,0
1,Summer Email Campaign,Email,286,control,0
1,Summer Email Campaign,Email,287,control,0
1,Summer Email Campaign,Email,288,control,0
1,Summer Email Campaign,Email,289,control,0
1,Summer Email Campaign,Email,290,control,0
1,Summer Email Campaign,Email,291,control,0
1,Summer Email Campaign,Email,292,control,0
1,Summer Email Campaign,Email,293,control,0
1,Summer Email Campaign,Email,294,control,0
1,Summer Email Campaign,Email,295,control,0
1,Summer Email Campaign,Email,296,control,0
1,Summer Email Campaign,Email,297,control,0
1,Summer Email Campaign,Email,298,control,0
1,Summer Email Campaign,Email,299,control,0
1,Summer Email Campaign,Email,300,control,0
1,Summer Email Campaign,Email,301,control,0
1,Summer Email Campaign,Email,302,control,0
1,Summer Email Campaign,Email,303,control,1
1,Summer Email Campaign,Email,304,control,0
1,Summer Email Campaign,Email,305,control,0
1,Summer Email Campaign,Email,306,control,0
1,Summer Email Campaign,Email,307,control,0
1,Summer Email Campaign,Email,308,control,0
1,Summer Email Campaign,Email,309,control,0
1,Summer Email Campaign,Email,310,control,0
1,Summer Email Campaign,Email,311,control,0
1,Summer Email Campaign,Email,312,control,0
1,Summer Email Campaign,Email,313,control,0
1,Summer Email Campaign,Email,314,control,0
1,Summer Email Campaign,Email,315,control,0
1,Summer Email Campaign,Email,316,control,0
1,Summer Email Campaign,Email,317,control,0
1,Summer Email Campaign,Email,318,control,0
1,Summer Email Campaign,Email,319,control,0
1,Summer Email Campaign,Email,320,control,0
1,Summer Email Campaign,Email,321,control,0
1,Summer Email Campaign,Email,322,control,0
1,Summer Email Campaign,Email,323,control,0
1,Summer Email Campaign,Email,324,control,0
1,Summer Email Campaign,Email,325,control,0
1,Summer Email Campaign,Email,326,control,0
1,Summer Email Campaign,Email,327,control,0
1,Summer Email Campaign,Email,328,control,0
1,Summer Email Campaign,Email,329,control,0
1,Summer Email Campaign,Email,330,control,0
1,Summer Email Campaign,Email,331,control,0
1,Summer Email Campaign,Email,332,control,0
1,Summer Email Campaign,Email,333,control,0
1,Summer Email Campaign,Email,334,control,0
1,Summer Email Campaign,Email,335,control,0
1,Summer Email Campaign,Email,336,control,0
1,Summer Email Campaign,Email,337,control,0
1,Summer Email Campaign,Email,338,control,0
1,Summer Email Campaign,Email,339,control,0
1,Summer Email Campaign,Email,340,control,0
1,Summer Email Campaign,Email,341,control,0
1,Summer Email Campaign,Email,342,control,0
1,Summer Email Campaign,Email,343,control,0
1,Summer Email Campaign,Email,344,control,0
1,Summer Email Campaign,Email,345,control,0
1,Summer Email Campaign,Email,346,control,0
1,Summer Email Campaign,Email,347,control,0
1,Summer Email Campaign,Email,348,control,0
1,Summer Email Campaign,Email,349,control,0
1,Summer Email Campaign,Email,350,control,0
1,Summer Email Campaign,Email,351,control,0
1,Summer Email Campaign,Email,352,control,0
1,Summer Email Campaign,Email,353,control,0
1,Summer Email Campaign,Email,354,control,0
1,Summer Email Campaign,Email,355,control,0
1,Summer Email Campaign,Email,356,control,0
1,Summer Email Campaign,Email,357,control,0
1,Summer Email Campaign,Email,358,control,0
1,Summer Email Campaign,Email,359,control,0
1,Summer Email Campaign,Email,360,control,0
1,Summer Email Campaign,Email,361,control,0
1,Summer Email Campaign,Email,362,control,0
1,Summer Email Campaign,Email,363,control,0
1,Summer Email Campaign,Email,364,control,0
1,Summer Email Campaign,Email,365,control,0
1,Summer Email Campaign,Email,366,control,0
1,Summer Email Campaign,Email,367,control,0
1,Summer Email Campaign,Email,368,control,0
1,Summer Email Campaign,Email,369,control,0
1,Summer Email Campaign,Email,370,control,0
1,Summer Email Campaign,Email,371,control,0
1,Summer Email Campaign,Email,372,control,0
1,Summer Email Campaign,Email,373,control,0
1,Summer Email Campaign,Email,374,control,0
1,Summer Email Campaign,Email,375,control,0
1,Summer Email Campaign,Email,376,control,0
1,Summer Email Campaign,Email,377,control,0
1,Summer Email Campaign,Email,378,control,0
1,Summer Email Campaign,Email,379,control,0
1,Summer Email Campaign,Email,380,control,0
1,Summer Email Campaign,Email,381,control,0
1,Summer Email Campaign,Email,382,control,0
1,Summer Email Campaign,Email,383,control,0
1,Summer Email Campaign,Email,384,control,0
1,Summer Email Campaign,Email,385,control,0
1,Summer Email Campaign,Email,386,control,0
1,Summer Email Campaign,Email,387,control,0
1,Summer Email Campaign,Email,388,control,0
1,Summer Email Campaign,Email,389,control,0
1,Summer Email Campaign,Email,390,control,0
1,Summer Email Campaign,Email,391,control,0
1,Summer Email Campaign,Email,392,control,0
1,Summer Email Campaign,Email,393,control,1
1,Summer Email Campaign,Email,394,control,0
1,Summer Email Campaign,Email,395,control,0
1,Summer Email Campaign,Email,396,control,0
1,Summer Email Campaign,Email,397,control,0
1,Summer Email Campaign,Email,398,control,0
1,Summer Email Campaign,Email,399,control,0
1,Summer Email Campaign,Email,400,control,0
1,Summer Email Campaign,Email,401,control,0
1,Summer Email Campaign,Email,402,control,0
1,Summer Email Campaign,Email,403,control,0
1,Summer Email Campaign,Email,404,control,0
1,Summer Email Campaign,Email,405,control,0
1,Summer Email Campaign,Email,406,control,0
1,Summer Email Campaign,Email,407,control,0
1,Summer Email Campaign,Email,408,control,0
1,Summer Email Campaign,Email,409,control,0
1,Summer Email Campaign,Email,410,control,0
1,Summer Email Campaign,Email,411,control,0
1,Summer Email Campaign,Email,412,control,0
1,Summer Email Campaign,Email,413,control,0
1,Summer Email Campaign,Email,414,control,0
1,Summer Email Campaign,Email,415,control,0
1,Summer Email Campaign,Email,416,control,0
1,Summer Email Campaign,Email,417,control,0
1,Summer Email Campaign,Email,418,control,0
1,Summer Email Campaign,Email,419,control,0
1,Summer Email Campaign,Email,420,control,0
1,Summer Email Campaign,Email,421,control,0
1,Summer Email Campaign,Email,422,control,0
1,Summer Email Campaign,Email,423,control,0
1,Summer Email Campaign,Email,424,control,0
1,Summer Email Campaign,Email,425,control,0
1,Summer Email Campaign,Email,426,control,0
1,Summer Email Campaign,Email,427,control,0
1,Summer Email Campaign,Email,428,control,0
1,Summer Email Campaign,Email,429,control,0
1,Summer Email Campaign,Email,430,control,0
1,Summer Email Campaign,Email,431,control,0
1,Summer Email Campaign,Email,432,control,0
1,Summer Email Campaign,Email,433,control,0
1,Summer Email Campaign,Email,434,control,0
1,Summer Email Campaign,Email,435,control,0
1,Summer Email Campaign,Email,436,control,0
1,Summer Email Campaign,Email,437,control,0
1,Summer Email Campaign,Email,438,control,0
1,Summer Email Campaign,Email,439,control,0
1,Summer Email Campaign,Email,440,control,0
1,Summer Email Campaign,Email,441,control,0
1,Summer Email Campaign,Email,442,control,0
1,Summer Email Campaign,Email,443,control,0
1,Summer Email Campaign,Email,444,control,0
1,Summer Email Campaign,Email,445,control,0
1,Summer Email Campaign,Email,446,control,0
1,Summer Email Campaign,Email,447,control,0
1,Summer Email Campaign,Email,448,control,0
1,Summer Email Campaign,Email,449,control,0
1,Summer Email Campaign,Email,450,control,0
1,Summer Email Campaign,Email,451,control,0
1,Summer Email Campaign,Email,452,control,0
1,Summer Email Campaign,Email,453,control,0
1,Summer Email Campaign,Email,454,control,0
1,Summer Email Campaign,Email,455,control,0
1,Summer Email Campaign,Email,456,control,0
1,Summer Email Campaign,Email,457,control,0
1,Summer Email Campaign,Email,458,control,0
1,Summer Email Campaign,Email,459,control,0
1,Summer Email Campaign,Email,460,control,0
1,Summer Email Campaign,Email,461,control,0
1,Summer Email Campaign,Email,462,control,0
1,Summer Email Campaign,Email,463,control,0
1,Summer Email Campaign,Email,464,control,0
1,Summer Email Campaign,Email,465,control,0
1,Summer Email Campaign,Email,466,control,0
1,Summer Email Campaign,Email,467,control,0
1,Summer Email Campaign,Email,468,control,0
1,Summer Email Campaign,Email,469,control,0
1,Summer Email Campaign,Email,470,control,0
1,Summer Email Campaign,Email,471,control,0
1,Summer Email Campaign,Email,472,control,0
1,Summer Email Campaign,Email,473,control,0
1,Summer Email Campaign,Email,474,control,0
1,Summer Email Campaign,Email,475,control,0
1,Summer Email Campaign,Email,476,control,0
1,Summer Email Campaign,Email,477,control,0
1,Summer Email Campaign,Email,478,control,0
1,Summer Email Campaign,Email,479,control,0
1,Summer Email Campaign,Email,480,control,0
1,Summer Email Campaign,Email,481,control,0
1,Summer Email Campaign,Email,482,control,0
1,Summer Email Campaign,Email,483,control,0
1,Summer Email Campaign,Email,484,control,0
1,Summer Email Campaign,Email,485,control,0
1,Summer Email Campaign,Email,486,control,0
1,Summer Email Campaign,Email,487,control,0
1,Summer Email Campaign,Email,488,control,0
1,Summer Email Campaign,Email,489,control,0
1,Summer Email Campaign,Email,490,control,0
1,Summer Email Campaign,Email,491,control,0
1,Summer Email Campaign,Email,492,control,0
1,Summer Email Campaign,Email,493,control,0
1,Summer Email Campaign,Email,494,control,0
1,Summer Email Campaign,Email,495,control,0
1,Summer Email Campaign,Email,496,control,0
1,Summer Email Campaign,Email,497,control,0
1,Summer Email Campaign,Email,498,control,0
1,Summer Email Campaign,Email,499,control,0
1,Summer Email Campaign,Email,500,control,0
1,Summer Email Campaign,Email,501,control,0
1,Summer Email Campaign,Email,502,control,0
1,Summer Email Campaign,Email,503,control,0
1,Summer Email Campaign,Email,504,control,0
1,Summer Email Campaign,Email,505,control,0
1,Summer Email Campaign,Email,506,control,0
1,Summer Email Campaign,Email,507,control,0
1,Summer Email Campaign,Email,508,control,0
1,Summer Email Campaign,Email,509,control,1
1,Summer Email Campaign,Email,510,control,0
1,Summer Email Campaign,Email,511,control,0
1,Summer Email Campaign,Email,512,control,0
1,Summer Email Campaign,Email,513,control,0
1,Summer Email Campaign,Email,514,control,0
1,Summer Email Campaign,Email,515,control,0
1,Summer Email Campaign,Email,516,control,0
1,Summer Email Campaign,Email,517,control,0
1,Summer Email Campaign,Email,518,control,1
1,Summer Email Campaign,Email,519,control,0
1,Summer Email Campaign,Email,520,control,0
1,Summer Email Campaign,Email,521,control,0
1,Summer Email Campaign,Email,522,control,0
1,Summer Email Campaign,Email,523,control,0
1,Summer Email Campaign,Email,524,control,0
1,Summer Email Campaign,Email,525,control,0
1,Summer Email Campaign,Email,526,control,0
1,Summer Email Campaign,Email,527,control,0
1,Summer Email Campaign,Email,528,control,0
1,Summer Email Campaign,Email,529,control,0
1,Summer Email Campaign,Email,530,control,0
1,Summer Email Campaign,Email,531,control,0
1,Summer Email Campaign,Email,532,control,0
1,Summer Email Campaign,Email,533,control,0
1,Summer Email Campaign,Email,534,control,0
1,Summer Email Campaign,Email,535,control,0
1,Summer Email Campaign,Email,536,control,0
1,Summer Email Campaign,Email,537,control,0
1,Summer Email Campaign,Email,538,control,0
1,Summer Email Campaign,Email,539,control,0
1,Summer Email Campaign,Email,540,control,0
1,Summer Email Campaign,Email,541,control,0
1,Summer Email Campaign,Email,542,control,0
1,Summer Email Campaign,Email,543,control,0
1,Summer Email Campaign,Email,544,control,0
1,Summer Email Campaign,Email,545,control,0
1,Summer Email Campaign,Email,546,control,0
1,Summer Email Campaign,Email,547,control,0
1,Summer Email Campaign,Email,548,control,0
1,Summer Email Campaign,Email,549,control,0
1,Summer Email Campaign,Email,550,control,0
1,Summer Email Campaign,Email,551,control,0
1,Summer Email Campaign,Email,552,control,0
1,Summer Email Campaign,Email,553,control,0
1,Summer Email Campaign,Email,554,control,0
1,Summer Email Campaign,Email,555,control,0
1,Summer Email Campaign,Email,556,control,0
1,Summer Email Campaign,Email,557,control,0
1,Summer Email Campaign,Email,558,control,0
1,Summer Email Campaign,Email,559,control,0
1,Summer Email Campaign,Email,560,control,0
1,Summer Email Campaign,Email,561,control,0
1,Summer Email Campaign,Email,562,control,0
1,Summer Email Campaign,Email,563,control,0
1,Summer Email Campaign,Email,564,control,0
1,Summer Email Campaign,Email,565,control,0
1,Summer Email Campaign,Email,566,control,0
1,Summer Email Campaign,Email,567,control,0
1,Summer Email Campaign,Email,568,control,0
1,Summer Email Campaign,Email,569,control,0
1,Summer Email Campaign,Email,570,control,0
1,Summer Email Campaign,Email,571,control,0
1,Summer Email Campaign,Email,572,control,0
1,Summer Email Campaign,Email,573,control,0
1,Summer Email Campaign,Email,574,control,0
1,Summer Email Campaign,Email,575,control,0
1,Summer Email Campaign,Email,576,control,0
1,Summer Email Campaign,Email,577,control,0
1,Summer Email Campaign,Email,578,control,0
1,Summer Email Campaign,Email,579,control,0
1,Summer Email Campaign,Email,580,control,0
1,Summer Email Campaign,Email,581,control,0
1,Summer Email Campaign,Email,582,control,0
1,Summer Email Campaign,Email,583,control,0
1,Summer Email Campaign,Email,584,control,0
1,Summer Email Campaign,Email,585,control,0
1,Summer Email Campaign,Email,586,control,0
1,Summer Email Campaign,Email,587,control,0
1,Summer Email Campaign,Email,588,control,0
1,Summer Email Campaign,Email,589,control,0
1,Summer Email Campaign,Email,590,control,0
1,Summer Email Campaign,Email,591,control,0
1,Summer Email Campaign,Email,592,control,0
1,Summer Email Campaign,Email,593,control,0
1,Summer Email Campaign,Email,594,control,0
1,Summer Email Campaign,Email,595,control,0
1,Summer Email Campaign,Email,596,control,0
1,Summer Email Campaign,Email,597,control,0
1,Summer Email Campaign,Email,598,control,0
1,Summer Email Campaign,Email,599,control,0
1,Summer Email Campaign,Email,600,control,0
1,Summer Email Campaign,Email,601,control,0
1,Summer Email Campaign,Email,602,control,0
1,Summer Email Campaign,Email,603,control,0
1,Summer Email Campaign,Email,604,control,0
1,Summer Email Campaign,Email,605,control,0
1,Summer Email Campaign,Email,606,control,0
1,Summer Email Campaign,Email,607,control,0
1,Summer Email Campaign,Email,608,control,0
1,Summer Email Campaign,Email,609,control,0
1,Summer Email Campaign,Email,610,control,0
1,Summer Email Campaign,Email,611,control,0
1,Summer Email Campaign,Email,612,control,0
1,Summer Email Campaign,Email,613,control,0
1,Summer Email Campaign,Email,614,control,0
1,Summer Email Campaign,Email,615,control,0
1,Summer Email Campaign,Email,616,control,0
1,Summer Email Campaign,Email,617,control,0
1,Summer Email Campaign,Email,618,control,0
1,Summer Email Campaign,Email,619,control,0
1,Summer Email Campaign,Email,620,control,0
1,Summer Email Campaign,Email,621,control,0
1,Summer Email Campaign,Email,622,control,0
1,Summer Email Campaign,Email,623,control,0
1,Summer Email Campaign,Email,624,control,0
1,Summer Email Campaign,Email,625,control,0
1,Summer Email Campaign,Email,626,control,0
1,Summer Email Campaign,Email,627,control,1
1,Summer Email Campaign,Email,628,control,0
1,Summer Email Campaign,Email,629,control,0
1,Summer Email Campaign,Email,630,control,0
1,Summer Email Campaign,Email,631,control,0
1,Summer Email Campaign,Email,632,control,0
1,Summer Email Campaign,Email,633,control,0
1,Summer Email Campaign,Email,634,control,0
1,Summer Email Campaign,Email,635,control,0
1,Summer Email Campaign,Email,636,control,0
1,Summer Email Campaign,Email,637,control,0
1,Summer Email Campaign,Email,638,control,0
1,Summer Email Campaign,Email,639,control,0
1,Summer Email Campaign,Email,640,control,1
1,Summer Email Campaign,Email,641,control,0
1,Summer Email Campaign,Email,642,control,0
1,Summer Email Campaign,Email,643,control,0
1,Summer Email Campaign,Email,644,control,0
1,Summer Email Campaign,Email,645,control,0
1,Summer Email Campaign,Email,646,control,0
1,Summer Email Campaign,Email,647,control,0
1,Summer Email Campaign,Email,648,control,0
1,Summer Email Campaign,Email,649,control,0
1,Summer Email Campaign,Email,650,control,0
1,Summer Email Campaign,Email,651,control,0
1,Summer Email Campaign,Email,652,control,0
1,Summer Email Campaign,Email,653,control,0
1,Summer Email Campaign,Email,654,control,0
1,Summer Email Campaign,Email,655,control,0
1,Summer Email Campaign,Email,656,control,0
1,Summer Email Campaign,Email,657,control,0
1,Summer Email Campaign,Email,658,control,0
1,Summer Email Campaign,Email,659,control,0
1,Summer Email Campaign,Email,660,control,0
1,Summer Email Campaign,Email,661,control,0
1,Summer Email Campaign,Email,662,control,0
1,Summer Email Campaign,Email,663,control,0
1,Summer Email Campaign,Email,664,control,0
